symbol,date,amount,data,formatted_date,type
8621.KL,1407718800,0.2,0.2,2014-08-11,DIVIDEND
8621.KL,1423702800,0.55,0.55,2015-02-12,DIVIDEND
8621.KL,1437526800,0.2,0.2,2015-07-22,DIVIDEND
8621.KL,1455238800,0.5,0.5,2016-02-12,DIVIDEND
8621.KL,1469149200,0.25,0.25,2016-07-22,DIVIDEND
8621.KL,1487552400,0.55,0.55,2017-02-20,DIVIDEND
8621.KL,1500598800,0.27,0.27,2017-07-21,DIVIDEND
8621.KL,1516669200,0.45,0.45,2018-01-23,DIVIDEND
8648.KL,1379898000,0.005,0.005,2013-09-23,DIVIDEND
8648.KL,1411434000,0.003,0.003,2014-09-23,DIVIDEND
8648.KL,1442192400,0.003,0.003,2015-09-14,DIVIDEND
8648.KL,1475197200,0.003,0.003,2016-09-30,DIVIDEND
8648.KL,1490230800,0.01,0.01,2017-03-23,DIVIDEND
8664.KL,1366851600,0.09,0.09,2013-04-25,DIVIDEND
8664.KL,1377478800,0.04,0.04,2013-08-26,DIVIDEND
8664.KL,1397523600,0.07,0.07,2014-04-15,DIVIDEND
8664.KL,1407891600,0.04,0.04,2014-08-13,DIVIDEND
8664.KL,1430960400,0.057,0.057,2015-05-07,DIVIDEND
8664.KL,1438909200,0.04,0.04,2015-08-07,DIVIDEND
8664.KL,1467248400,0.19,0.19,2016-06-30,DIVIDEND
8664.KL,1477443600,0.04,0.04,2016-10-26,DIVIDEND
8664.KL,1497574800,0.16,0.16,2017-06-16,DIVIDEND
8664.KL,1505178000,0.04,0.04,2017-09-12,DIVIDEND
8672.KL,1374109200,0.03,0.03,2013-07-18,DIVIDEND
8672.KL,1405558800,0.04,0.04,2014-07-17,DIVIDEND
8702.KL,1426208400,0.1,0.1,2015-03-13,DIVIDEND
8702.KL,1439773200,0.05,0.05,2015-08-17,DIVIDEND
8702.KL,1451264400,0.1,0.1,2015-12-28,DIVIDEND
8702.KL,1482454800,0.1,0.1,2016-12-23,DIVIDEND
8702.KL,1514422800,0.1,0.1,2017-12-28,DIVIDEND
8761.KL,1366074000,0.03,0.03,2013-04-16,DIVIDEND
8761.KL,1383094800,0.03,0.03,2013-10-30,DIVIDEND
8761.KL,1386810000,0.03,0.03,2013-12-12,DIVIDEND
8761.KL,1414630800,0.03,0.03,2014-10-30,DIVIDEND
8761.KL,1425344400,0.015,0.015,2015-03-03,DIVIDEND
8761.KL,1446166800,0.015,0.015,2015-10-30,DIVIDEND
8761.KL,1502672400,0.015,0.015,2017-08-14,DIVIDEND
8834.KL,1449104400,0.03,0.03,2015-12-03,DIVIDEND
8834.KL,1509584400,0.02,0.02,2017-11-02,DIVIDEND
8869.KL,1363136400,0.01,0.01,2013-03-13,DIVIDEND
8869.KL,1386032400,0.01,0.01,2013-12-03,DIVIDEND
8869.KL,1394499600,0.01,0.01,2014-03-11,DIVIDEND
8869.KL,1402448400,0.05,0.05,2014-06-11,DIVIDEND
8869.KL,1408928400,0.05,0.05,2014-08-25,DIVIDEND
8869.KL,1415754000,0.03,0.03,2014-11-12,DIVIDEND
8869.KL,1424998800,0.03,0.03,2015-02-27,DIVIDEND
8869.KL,1431997200,0.03,0.03,2015-05-19,DIVIDEND
8869.KL,1440464400,0.015,0.015,2015-08-25,DIVIDEND
8869.KL,1449709200,0.015,0.015,2015-12-10,DIVIDEND
8869.KL,1457571600,0.015,0.015,2016-03-10,DIVIDEND
8869.KL,1463360400,0.03,0.03,2016-05-16,DIVIDEND
8869.KL,1472518800,0.03,0.03,2016-08-30,DIVIDEND
8869.KL,1478739600,0.02,0.02,2016-11-10,DIVIDEND
8869.KL,1489107600,0.015,0.015,2017-03-10,DIVIDEND
8869.KL,1496365200,0.015,0.015,2017-06-02,DIVIDEND
8869.KL,1504054800,0.015,0.015,2017-08-30,DIVIDEND
8869.KL,1513126800,0.015,0.015,2017-12-13,DIVIDEND
8877.KL,1359421200,0.05,0.05,2013-01-29,DIVIDEND
8877.KL,1390784400,0.01,0.01,2014-01-27,DIVIDEND
8877.KL,1424826000,0.02,0.02,2015-02-25,DIVIDEND
8877.KL,1456362000,0.02,0.02,2016-02-25,DIVIDEND
8877.KL,1485392400,0.03,0.03,2017-01-26,DIVIDEND
8877.KL,1514336400,0.02,0.02,2017-12-27,DIVIDEND
8893.KL,1359421200,0.01,0.01,2013-01-29,DIVIDEND
8893.KL,1375664400,0.01,0.01,2013-08-05,DIVIDEND
8893.KL,1386637200,0.01,0.01,2013-12-10,DIVIDEND
8893.KL,1406854800,0.01,0.01,2014-08-01,DIVIDEND
8893.KL,1418259600,0.02,0.02,2014-12-11,DIVIDEND
8893.KL,1428368400,0.01,0.01,2015-04-07,DIVIDEND
8893.KL,1449709200,0.02,0.02,2015-12-10,DIVIDEND
8966.KL,1357261200,0.03,0.03,2013-01-04,DIVIDEND
8966.KL,1386896400,0.02,0.02,2013-12-13,DIVIDEND
8966.KL,1418259600,0.035,0.035,2014-12-11,DIVIDEND
8966.KL,1430182800,0.015,0.015,2015-04-28,DIVIDEND
8966.KL,1451350800,0.027000000000000003,0.027000000000000003,2015-12-29,DIVIDEND
8966.KL,1461718800,0.015,0.015,2016-04-27,DIVIDEND
8966.KL,1482886800,0.0175,0.0175,2016-12-28,DIVIDEND
8966.KL,1501117200,0.0125,0.0125,2017-07-27,DIVIDEND
8966.KL,1515632400,0.01,0.01,2018-01-11,DIVIDEND
8982.KL,1368406800,0.01,0.01,2013-05-13,DIVIDEND
8982.KL,1399510800,0.02,0.02,2014-05-08,DIVIDEND
8982.KL,1434070800,0.02,0.02,2015-06-12,DIVIDEND
8982.KL,1463014800,0.015,0.015,2016-05-12,DIVIDEND
8982.KL,1492736400,0.015,0.015,2017-04-21,DIVIDEND
8982.KL,1492995600,0.015,0.015,2017-04-24,DIVIDEND
9016.KL,1381194000,0.03,0.03,2013-10-08,DIVIDEND
9059.KL,1372208400,0.025,0.025,2013-06-26,DIVIDEND
9059.KL,1401670800,0.035,0.035,2014-06-02,DIVIDEND
9059.KL,1433206800,0.025,0.025,2015-06-02,DIVIDEND
9059.KL,1464138000,0.02,0.02,2016-05-25,DIVIDEND
9059.KL,1495587600,0.02,0.02,2017-05-24,DIVIDEND
9148.KL,1372208400,0.1,0.1,2013-06-26,DIVIDEND
9148.KL,1388106000,0.04,0.04,2013-12-27,DIVIDEND
9148.KL,1403744400,0.06,0.06,2014-06-26,DIVIDEND
9148.KL,1419814800,0.04,0.04,2014-12-29,DIVIDEND
9148.KL,1435280400,0.06,0.06,2015-06-26,DIVIDEND
9148.KL,1451350800,0.06,0.06,2015-12-29,DIVIDEND
9148.KL,1464310800,0.06,0.06,2016-05-27,DIVIDEND
9148.KL,1482886800,0.06,0.06,2016-12-28,DIVIDEND
9148.KL,1498611600,0.06,0.06,2017-06-28,DIVIDEND
9148.KL,1514336400,0.06,0.06,2017-12-27,DIVIDEND
9172.KL,1364259600,0.06,0.06,2013-03-26,DIVIDEND
9172.KL,1395363600,0.06,0.06,2014-03-21,DIVIDEND
9172.KL,1427418000,0.03,0.03,2015-03-27,DIVIDEND
9172.KL,1459213200,0.07,0.07,2016-03-29,DIVIDEND
9172.KL,1490749200,0.06,0.06,2017-03-29,DIVIDEND
9199.KL,1373418000,0.12,0.12,2013-07-10,DIVIDEND
9199.KL,1403744400,0.12,0.12,2014-06-26,DIVIDEND
9199.KL,1465347600,0.15,0.15,2016-06-08,DIVIDEND
9199.KL,1496797200,0.07,0.07,2017-06-07,DIVIDEND
9261.KL,1385600400,0.03,0.03,2013-11-28,DIVIDEND
9261.KL,1416963600,0.04,0.04,2014-11-26,DIVIDEND
9261.KL,1448499600,0.05,0.05,2015-11-26,DIVIDEND
9261.KL,1478566800,0.07,0.07,2016-11-08,DIVIDEND
9261.KL,1510707600,0.03,0.03,2017-11-15,DIVIDEND
9288.KL,1385082000,0.05,0.05,2013-11-22,DIVIDEND
9288.KL,1417050000,0.0125,0.0125,2014-11-27,DIVIDEND
9288.KL,1449795600,0.0125,0.0125,2015-12-11,DIVIDEND
9288.KL,1480294800,0.0125,0.0125,2016-11-28,DIVIDEND
9288.KL,1512522000,0.0125,0.0125,2017-12-06,DIVIDEND
9296.KL,1380070800,0.015,0.015,2013-09-25,DIVIDEND
9296.KL,1410742800,0.015,0.015,2014-09-15,DIVIDEND
9296.KL,1442883600,0.015,0.015,2015-09-22,DIVIDEND
9296.KL,1472173200,0.035,0.035,2016-08-26,DIVIDEND
9296.KL,1504573200,0.03,0.03,2017-09-05,DIVIDEND
9296.KL,1515978000,0.03,0.03,2018-01-15,DIVIDEND
9318.KL,1395018000,0.02,0.02,2014-03-17,DIVIDEND
9318.KL,1402966800,0.02,0.02,2014-06-17,DIVIDEND
9318.KL,1432083600,0.006,0.006,2015-05-20,DIVIDEND
9318.KL,1471914000,0.006,0.006,2016-08-23,DIVIDEND
9326.KL,1383181200,0.0175,0.0175,2013-10-31,DIVIDEND
9326.KL,1414717200,0.02,0.02,2014-10-31,DIVIDEND
9326.KL,1443574800,0.02,0.02,2015-09-30,DIVIDEND
9326.KL,1475197200,0.02,0.02,2016-09-30,DIVIDEND
9326.KL,1506992400,0.025,0.025,2017-10-03,DIVIDEND
9334.KL,1358298000,0.03,0.03,2013-01-16,DIVIDEND
9334.KL,1389229200,0.03,0.03,2014-01-09,DIVIDEND
9334.KL,1422320400,0.03,0.03,2015-01-27,DIVIDEND
9334.KL,1452819600,0.03,0.03,2016-01-15,DIVIDEND
9334.KL,1483664400,0.03,0.03,2017-01-06,DIVIDEND
9334.KL,1501635600,0.065,0.065,2017-08-02,DIVIDEND
9369.KL,1386032400,0.1,0.1,2013-12-03,DIVIDEND
